filename,dut,dut_version,os_version,config,test_case_id,line_number,timestamp,run_date,status,error_msg,suite,raw_line,row_id,failure_freq_suite,failure_freq_dut,abort_freq_suite,abort_freq_dut,execution_duration,time_since_last_failure,time_since_last_abort,recent_failure_flag,recent_abort_flag,recent_status_flag,config_hash,fail_cluster
tc_conf_dtmf_dtg_001_20240925-104244.log,Asterisk,1.2,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_001,359,2024-09-25 10:42:50.560,2024-09-25,ABORT,Could not initialize the TEE-Linux.,dtmf,10:42:50.560 # TEST CASE ABORTED : Could not initialize the TEE-Linux.,512,46,31,1052,226,50,0.0,0.0,0,1,2,70974406,-1
tc_conf_dtmf_dtg_001_20240925-104244.log,Asterisk,1.2,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_001,372,2024-09-25 10:42:51.562,2024-09-25,ABORT,Could not initialize the TEE-Linux.             #,dtmf,10:42:51.562 # Result: ABORTED  Could not initialize the TEE-Linux.             #,513,46,31,1052,226,17,0.0,1.002,0,1,2,70974406,-1
tc_conf_dtmf_dtg_001_20241121-124219.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,585,2024-11-21 12:45:47.157,2024-11-21,ABORT,User registration could not be completed at DUT.,dtmf,12:45:47.157 # TEST CASE ABORTED : User registration could not be completed at DUT.,7408,46,31,1052,226,11,0.0,4932175.595,0,1,2,43511720,-1
tc_conf_dtmf_dtg_001_20241121-124219.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,598,2024-11-21 12:45:48.159,2024-11-21,ABORT,User registration could not be completed at DUT.#,dtmf,12:45:48.159 # Result: ABORTED  User registration could not be completed at DUT.#,7409,46,31,1052,226,57,0.0,1.002,0,1,2,43511720,-1
tc_conf_dtmf_dtg_001_20241121-125128.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,747,2024-11-21 12:53:27.637,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,12:53:27.637 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,7410,46,31,1052,226,27,0.0,459.478,0,1,2,43511720,-1
tc_conf_dtmf_dtg_001_20241121-125128.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,760,2024-11-21 12:53:28.639,2024-11-21,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,12:53:28.639 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,7411,46,31,1052,226,25,0.0,1.002,0,1,2,43511720,-1
tc_conf_dtmf_dtg_001_20241121-125718.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,470,2024-11-21 12:58:01.874,2024-11-21,ABORT,Could not configure user details on DUT.,dtmf,12:58:01.874 # TEST CASE ABORTED : Could not configure user details on DUT.,7412,46,31,1052,226,24,0.0,273.235,0,1,2,43511720,-1
tc_conf_dtmf_dtg_001_20241121-125718.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,483,2024-11-21 12:58:02.876,2024-11-21,ABORT,Could not configure user details on DUT.        #,dtmf,12:58:02.876 # Result: ABORTED  Could not configure user details on DUT.        #,7413,46,31,1052,226,18,0.0,1.002,0,1,2,43511720,-1
tc_conf_dtmf_dtg_001_20241121-125948.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,1503,2024-11-21 13:01:32.469,2024-11-21,PASS,No Error,dtmf,"13:01:32.469 # TEST CASE PASSED :DUT(IP-PABX with E1/T1 support) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",7414,46,31,1052,226,57,0.0,0.0,0,0,0,43511720,-1
tc_conf_dtmf_dtg_001_20241121-125948.log,Asterisk,1.2,Linux,dtmf_e1t1_pbx,tc_conf_dtmf_dtg_001,1516,2024-11-21 13:01:33.458,2024-11-21,PASS,No Error,dtmf,13:01:33.458 * Result: PASSED  DUT(IP-PABX with E1/T1 support) has sent DTMF   *,7415,46,31,1052,226,16,0.0,0.0,0,0,0,43511720,-1
tc_conf_dtmf_dtg_002_20240730-143550.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,575,2024-07-30 14:36:31.193,2024-07-30,ABORT,User registration could not be completed at DUT.,dtmf,14:36:31.193 # TEST CASE ABORTED : User registration could not be completed at DUT.,211,46,31,1052,226,53,0.0,0.0,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-143550.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,587,2024-07-30 14:36:32.195,2024-07-30,ABORT,User registration could not be completed at DUT.#,dtmf,14:36:32.195 # Result: ABORTED  User registration could not be completed at DUT.#,212,46,31,1052,226,57,0.0,1.002,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-143646.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2835,2024-07-30 14:37:41.003,2024-07-30,PASS,No Error,dtmf,"14:37:41.003 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",213,46,31,1052,226,44,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-143646.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2847,2024-07-30 14:37:41.925,2024-07-30,PASS,No Error,dtmf,14:37:41.925 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,214,46,31,1052,226,15,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-144838.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,687,2024-07-30 14:49:33.854,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,14:49:33.854 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,215,46,31,1052,226,47,0.0,781.659,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-144838.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,699,2024-07-30 14:49:34.856,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,14:49:34.856 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,216,46,31,1052,226,37,0.0,1.002,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-145005.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2893,2024-07-30 14:51:00.619,2024-07-30,PASS,No Error,dtmf,"14:51:00.619 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",217,46,31,1052,226,12,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-145005.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2905,2024-07-30 14:51:01.621,2024-07-30,PASS,No Error,dtmf,14:51:01.621 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,218,46,31,1052,226,11,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-145715.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,687,2024-07-30 14:58:08.374,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,14:58:08.374 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,219,46,31,1052,226,15,0.0,513.518,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-145715.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,699,2024-07-30 14:58:09.377,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,14:58:09.377 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,220,46,31,1052,226,23,0.0,1.003,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-145813.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,689,2024-07-30 14:59:16.666,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,14:59:16.666 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,221,46,31,1052,226,24,0.0,67.289,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-145813.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,701,2024-07-30 14:59:17.668,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,14:59:17.668 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,222,46,31,1052,226,42,0.0,1.002,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-150740.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,562,2024-07-30 15:08:13.721,2024-07-30,ABORT,Could not send SIP REGISTER request to the DUT.,dtmf,15:08:13.721 # TEST CASE ABORTED : Could not send SIP REGISTER request to the DUT.,223,46,31,1052,226,48,0.0,536.053,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-150740.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,574,2024-07-30 15:08:14.724,2024-07-30,ABORT,Could not send SIP REGISTER request to the DUT. #,dtmf,15:08:14.724 # Result: ABORTED  Could not send SIP REGISTER request to the DUT. #,224,46,31,1052,226,11,0.0,1.003,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-150858.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,693,2024-07-30 15:09:52.409,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:09:52.409 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,225,46,31,1052,226,45,0.0,97.685,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-150858.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,705,2024-07-30 15:09:53.412,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:09:53.412 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,226,46,31,1052,226,22,0.0,1.003,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-151520.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,687,2024-07-30 15:16:33.959,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:16:33.959 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,227,46,31,1052,226,55,0.0,400.547,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-151520.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,699,2024-07-30 15:16:34.963,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:16:34.963 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,228,46,31,1052,226,51,0.0,1.004,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-151933.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2897,2024-07-30 15:20:27.442,2024-07-30,PASS,No Error,dtmf,"15:20:27.442 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",229,46,31,1052,226,54,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-151933.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2909,2024-07-30 15:20:28.364,2024-07-30,PASS,No Error,dtmf,15:20:28.364 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,230,46,31,1052,226,44,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155000.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2897,2024-07-30 15:51:05.853,2024-07-30,PASS,No Error,dtmf,"15:51:05.853 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",231,46,31,1052,226,36,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155000.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2909,2024-07-30 15:51:06.737,2024-07-30,PASS,No Error,dtmf,15:51:06.737 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,232,46,31,1052,226,24,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155338.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2889,2024-07-30 15:54:33.010,2024-07-30,PASS,No Error,dtmf,"15:54:33.010 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",233,46,31,1052,226,38,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155338.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2901,2024-07-30 15:54:33.979,2024-07-30,PASS,No Error,dtmf,15:54:33.979 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,234,46,31,1052,226,47,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155510.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2893,2024-07-30 15:56:07.948,2024-07-30,PASS,No Error,dtmf,"15:56:07.948 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",235,46,31,1052,226,27,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155510.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2905,2024-07-30 15:56:08.890,2024-07-30,PASS,No Error,dtmf,15:56:08.890 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,236,46,31,1052,226,10,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155735.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,687,2024-07-30 15:58:29.116,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,15:58:29.116 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,237,46,31,1052,226,58,0.0,2514.153,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-155735.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,699,2024-07-30 15:58:30.120,2024-07-30,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,15:58:30.120 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,238,46,31,1052,226,20,0.0,1.004,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240730-160854.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2893,2024-07-30 16:10:04.605,2024-07-30,PASS,No Error,dtmf,"16:10:04.605 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",239,46,31,1052,226,54,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240730-160854.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2905,2024-07-30 16:10:05.581,2024-07-30,PASS,No Error,dtmf,16:10:05.581 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,240,46,31,1052,226,37,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240731-190817.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2897,2024-07-31 19:10:50.456,2024-07-31,PASS,No Error,dtmf,"19:10:50.456 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",329,46,31,1052,226,31,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240731-190817.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2909,2024-07-31 19:10:51.395,2024-07-31,PASS,No Error,dtmf,19:10:51.395 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,330,46,31,1052,226,27,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240731-192353.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2897,2024-07-31 19:28:04.220,2024-07-31,PASS,No Error,dtmf,"19:28:04.220 # TEST CASE PASSED :DUT(IP-PABX) has sent DTMF RTP event packets  with valid values (M bit, E bit, Duration  Field and Sequence Number).",331,46,31,1052,226,19,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240731-192353.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,2909,2024-07-31 19:28:05.222,2024-07-31,PASS,No Error,dtmf,19:28:05.222 * Result: PASSED  DUT(IP-PABX) has sent DTMF RTP event packets    *,332,46,31,1052,226,23,0.0,0.0,0,0,0,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111616.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,317,2024-09-23 11:16:43.956,2024-09-23,ABORT,Could not configure and enable SIP at the DUT.,dtmf,11:16:43.956 # TEST CASE ABORTED : Could not configure and enable SIP at the DUT.,491,46,31,1052,226,58,0.0,4735093.836,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111616.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,329,2024-09-23 11:16:44.957,2024-09-23,ABORT,Could not configure and enable SIP at the DUT.  #,dtmf,11:16:44.957 # Result: ABORTED  Could not configure and enable SIP at the DUT.  #,492,46,31,1052,226,31,0.0,1.001,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111655.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,467,2024-09-23 11:17:06.731,2024-09-23,FAIL,"to shutdown socket 5, errno = 107 (Transport endpoint is not connected)2024-09-23	11:17:06.696137	1727070426.696137: Error on TCP connection, remote peer probably closed the socket: Connection refused]0;root@localhost:~[root@localhost ~]# .     Could not send REGISTER request from the SIP User Agent Client.",dtmf,"11:17:06.731 2024-09-23	11:17:06.695968	1727070426.695968: Failed to shutdown socket 5, errno = 107 (Transport endpoint is not connected)2024-09-23	11:17:06.696137	1727070426.696137: Error on TCP connection, remote peer probably closed the socket: Connection refused]0;root@localhost:~[root@localhost ~]# .     Could not send REGISTER request from the SIP User Agent Client.",493,46,31,1052,226,16,0.0,0.0,1,0,1,70974406,2
tc_conf_dtmf_dtg_002_20240923-111655.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,474,2024-09-23 11:17:06.732,2024-09-23,ABORT,Could not send REGISTER request from SIP UAC on TEE-Linux.,dtmf,11:17:06.732 # TEST CASE ABORTED : Could not send REGISTER request from SIP UAC on TEE-Linux.,494,46,31,1052,226,15,0.0,21.775,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111655.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,486,2024-09-23 11:17:07.734,2024-09-23,ABORT,Could not send REGISTER request from SIP UAC on #,dtmf,11:17:07.734 # Result: ABORTED  Could not send REGISTER request from SIP UAC on #,495,46,31,1052,226,34,0.0,1.002,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111712.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,317,2024-09-23 11:17:50.414,2024-09-23,ABORT,Could not configure and enable SIP at the DUT.,dtmf,11:17:50.414 # TEST CASE ABORTED : Could not configure and enable SIP at the DUT.,496,46,31,1052,226,16,0.0,42.68,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111712.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,329,2024-09-23 11:17:51.418,2024-09-23,ABORT,Could not configure and enable SIP at the DUT.  #,dtmf,11:17:51.418 # Result: ABORTED  Could not configure and enable SIP at the DUT.  #,497,46,31,1052,226,32,0.0,1.004,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111756.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,317,2024-09-23 11:18:07.725,2024-09-23,ABORT,Could not configure and enable SIP at the DUT.,dtmf,11:18:07.725 # TEST CASE ABORTED : Could not configure and enable SIP at the DUT.,498,46,31,1052,226,32,0.0,16.307,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240923-111756.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,329,2024-09-23 11:18:08.726,2024-09-23,ABORT,Could not configure and enable SIP at the DUT.  #,dtmf,11:18:08.726 # Result: ABORTED  Could not configure and enable SIP at the DUT.  #,499,46,31,1052,226,48,0.0,1.001,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-182938.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,467,2024-09-24 18:30:02.266,2024-09-24,FAIL,"to shutdown socket 5, errno = 107 (Transport endpoint is not connected)2024-09-24	18:30:02.250858	1727182802.250858: Error on TCP connection, remote peer probably closed the socket: Connection refused]0;root@localhost:~[root@localhost ~]# .     Could not send REGISTER request from the SIP User Agent Client.",dtmf,"18:30:02.266 2024-09-24	18:30:02.250711	1727182802.250711: Failed to shutdown socket 5, errno = 107 (Transport endpoint is not connected)2024-09-24	18:30:02.250858	1727182802.250858: Error on TCP connection, remote peer probably closed the socket: Connection refused]0;root@localhost:~[root@localhost ~]# .     Could not send REGISTER request from the SIP User Agent Client.",500,46,31,1052,226,26,112375.535,0.0,1,0,1,70974406,2
tc_conf_dtmf_dtg_002_20240924-182938.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,474,2024-09-24 18:30:02.267,2024-09-24,ABORT,Could not send REGISTER request from SIP UAC on TEE-Linux.,dtmf,18:30:02.267 # TEST CASE ABORTED : Could not send REGISTER request from SIP UAC on TEE-Linux.,501,46,31,1052,226,12,0.0,112313.541,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-182938.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,486,2024-09-24 18:30:03.268,2024-09-24,ABORT,Could not send REGISTER request from SIP UAC on #,dtmf,18:30:03.268 # Result: ABORTED  Could not send REGISTER request from SIP UAC on #,502,46,31,1052,226,56,0.0,1.001,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-183132.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,578,2024-09-24 18:32:19.105,2024-09-24,ABORT,User registration could not be completed at DUT.,dtmf,18:32:19.105 # TEST CASE ABORTED : User registration could not be completed at DUT.,503,46,31,1052,226,39,0.0,135.837,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-183132.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,590,2024-09-24 18:32:20.109,2024-09-24,ABORT,User registration could not be completed at DUT.#,dtmf,18:32:20.109 # Result: ABORTED  User registration could not be completed at DUT.#,504,46,31,1052,226,44,0.0,1.004,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-183310.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,683,2024-09-24 18:33:58.211,2024-09-24,ABORT,DTMF RTP session packets are not received on TEE.,dtmf,18:33:58.211 # TEST CASE ABORTED : DTMF RTP session packets are not received on TEE.,505,46,31,1052,226,17,0.0,98.102,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-183310.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,695,2024-09-24 18:33:59.212,2024-09-24,ABORT,DTMF RTP session packets are not received on TEE##                .                                               #,dtmf,18:33:59.212 # Result: ABORTED  DTMF RTP session packets are not received on TEE##                .                                               #,506,46,31,1052,226,34,0.0,1.001,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-183556.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,580,2024-09-24 18:36:19.602,2024-09-24,ABORT,User registration could not be completed at DUT.,dtmf,18:36:19.602 # TEST CASE ABORTED : User registration could not be completed at DUT.,507,46,31,1052,226,15,0.0,140.39,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-183556.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,592,2024-09-24 18:36:20.604,2024-09-24,ABORT,User registration could not be completed at DUT.#,dtmf,18:36:20.604 # Result: ABORTED  User registration could not be completed at DUT.#,508,46,31,1052,226,45,0.0,1.002,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-191705.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,579,2024-09-24 19:17:37.998,2024-09-24,ABORT,User registration could not be completed at DUT.,dtmf,19:17:37.998 # TEST CASE ABORTED : User registration could not be completed at DUT.,509,46,31,1052,226,28,0.0,2477.394,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240924-191705.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,591,2024-09-24 19:17:38.999,2024-09-24,ABORT,User registration could not be completed at DUT.#,dtmf,19:17:38.999 # Result: ABORTED  User registration could not be completed at DUT.#,510,46,31,1052,226,50,0.0,1.001,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240925-104313.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,575,2024-09-25 10:43:48.497,2024-09-25,ABORT,User registration could not be completed at DUT.,dtmf,10:43:48.497 # TEST CASE ABORTED : User registration could not be completed at DUT.,514,46,31,1052,226,49,0.0,55569.498,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240925-104313.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,587,2024-09-25 10:43:49.498,2024-09-25,ABORT,User registration could not be completed at DUT.#,dtmf,10:43:49.498 # Result: ABORTED  User registration could not be completed at DUT.#,515,46,31,1052,226,33,0.0,1.001,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240925-104359.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,579,2024-09-25 10:44:25.244,2024-09-25,ABORT,User registration could not be completed at DUT.,dtmf,10:44:25.244 # TEST CASE ABORTED : User registration could not be completed at DUT.,516,46,31,1052,226,46,0.0,35.746,0,1,2,70974406,-1
tc_conf_dtmf_dtg_002_20240925-104359.log,Asterisk,1.0,Linux,drmf_atserisk_testing,tc_conf_dtmf_dtg_002,591,2024-09-25 10:44:26.246,2024-09-25,ABORT,User registration could not be completed at DUT.#,dtmf,10:44:26.246 # Result: ABORTED  User registration could not be completed at DUT.#,517,46,31,1052,226,22,0.0,1.002,0,1,2,70974406,-1
